Date|BTC Issuance|BTC Blocks
2015-05-27|3450|138
2015-05-28|3300|132
2015-05-29|3850|154
2015-05-30|3400|136
2015-05-31|3700|148
2015-06-01|3300|132
2015-06-02|3750|150
2015-06-03|3550|142
2015-06-04|3525|141
2015-06-05|3450|138
2015-06-06|4450|178
2015-06-07|3725|149
2015-06-08|3925|157
2015-06-09|3775|151
2015-06-10|4225|169
2015-06-11|3375|135
2015-06-12|3550|142
2015-06-13|3975|159
2015-06-14|3700|148
2015-06-15|3600|144
2015-06-16|2950|118
2015-06-17|3950|158
2015-06-18|3900|156
2015-06-19|3675|147
2015-06-20|3350|134
2015-06-21|3100|124
2015-06-22|3825|153
2015-06-23|3500|140
2015-06-24|3900|156
2015-06-25|3800|152
2015-06-26|3850|154
2015-06-27|3225|129
2015-06-28|3525|141
2015-06-29|3500|140
2015-06-30|3625|145
2015-07-01|3375|135
2015-07-02|3850|154
2015-07-03|4025|161
2015-07-04|3800|152
2015-07-05|3550|142
2015-07-06|4525|181
2015-07-07|3350|134
2015-07-08|4025|161
2015-07-09|3325|133
2015-07-10|3850|154
2015-07-11|3700|148
2015-07-12|3375|135
2015-07-13|3700|148
2015-07-14|3600|144
2015-07-15|3825|153
2015-07-16|3350|134
2015-07-17|3675|147
2015-07-18|3725|149
2015-07-19|3800|152
2015-07-20|3900|156
2015-07-21|3175|127
2015-07-22|3850|154
2015-07-23|3500|140
2015-07-24|4225|169
2015-07-25|3850|154
2015-07-26|3600|144
2015-07-27|3725|149
2015-07-28|3400|136
2015-07-29|3800|152
2015-07-30|3350|134
2015-07-31|3775|151
2015-08-01|3875|155
2015-08-02|3775|151
2015-08-03|3925|157
2015-08-04|3400|136
2015-08-05|3325|133
2015-08-06|3575|143
2015-08-07|3425|137
2015-08-08|4025|161
2015-08-09|3550|142
2015-08-10|4175|167
2015-08-11|4050|162
2015-08-12|3150|126
2015-08-13|3675|147
2015-08-14|3550|142
2015-08-15|3425|137
2015-08-16|3450|138
2015-08-17|3675|147
2015-08-18|3525|141
2015-08-19|3900|156
2015-08-20|3750|150
2015-08-21|4125|165
2015-08-22|3950|158
2015-08-23|3350|134
2015-08-24|3875|155
2015-08-25|3375|135
2015-08-26|4025|161
2015-08-27|3425|137
2015-08-28|3875|155
2015-08-29|4000|160
2015-08-30|3750|150
2015-08-31|3925|157
2015-09-01|3850|154
2015-09-02|4000|160
2015-09-03|3650|146
2015-09-04|3900|156
2015-09-05|3675|147
2015-09-06|3600|144
2015-09-07|3800|152
2015-09-08|3400|136
2015-09-09|3725|149
2015-09-10|4275|171
2015-09-11|3950|158
2015-09-12|3375|135
2015-09-13|3775|151
2015-09-14|3800|152
2015-09-15|4000|160
2015-09-16|3550|142
2015-09-17|3600|144
2015-09-18|3675|147
2015-09-19|3125|125
2015-09-20|3200|128
2015-09-21|3300|132
2015-09-22|3925|157
2015-09-23|3950|158
2015-09-24|3500|140
2015-09-25|4100|164
2015-09-26|3675|147
2015-09-27|3725|149
2015-09-28|3575|143
2015-09-29|4350|174
2015-09-30|3700|148
2015-10-01|3725|149
2015-10-02|3450|138
2015-10-03|3625|145
2015-10-04|3825|153
2015-10-05|3825|153
2015-10-06|3550|142
2015-10-07|3325|133
2015-10-08|3500|140
2015-10-09|3150|126
2015-10-10|4000|160
2015-10-11|3650|146
2015-10-12|3550|142
2015-10-13|3425|137
2015-10-14|3800|152
2015-10-15|4150|166
2015-10-16|3600|144
2015-10-17|3400|136
2015-10-18|3625|145
2015-10-19|4125|165
2015-10-20|3200|128
2015-10-21|3600|144
2015-10-22|3700|148
2015-10-23|3725|149
2015-10-24|3625|145
2015-10-25|3875|155
2015-10-26|4100|164
2015-10-27|3675|147
2015-10-28|3475|139
2015-10-29|3775|151
2015-10-30|4275|171
2015-10-31|3675|147
2015-11-01|3825|153
2015-11-02|3825|153
2015-11-03|3875|155
2015-11-04|3875|155
2015-11-05|3650|146
2015-11-06|3625|145
2015-11-07|3800|152
2015-11-08|3475|139
2015-11-09|3725|149
2015-11-10|3650|146
2015-11-11|4200|168
2015-11-12|4025|161
2015-11-13|4000|160
2015-11-14|3550|142
2015-11-15|4000|160
2015-11-16|4325|173
2015-11-17|3725|149
2015-11-18|3825|153
2015-11-19|3400|136
2015-11-20|4175|167
2015-11-21|4350|174
2015-11-22|4300|172
2015-11-23|4075|163
2015-11-24|3900|156
2015-11-25|3700|148
2015-11-26|4400|176
2015-11-27|3325|133
2015-11-28|3850|154
2015-11-29|3725|149
2015-11-30|4050|162
2015-12-01|4175|167
2015-12-02|4025|161
2015-12-03|3550|142
2015-12-04|3825|153
2015-12-05|4375|175
2015-12-06|3975|159
2015-12-07|3675|147
2015-12-08|4375|175
2015-12-09|4200|168
2015-12-10|5400|216
2015-12-11|4000|160
2015-12-12|4050|162
2015-12-13|3550|142
2015-12-14|4875|195
2015-12-15|4575|183
2015-12-16|4075|163
2015-12-17|3875|155
2015-12-18|4225|169
2015-12-19|3925|157
2015-12-20|4125|165
2015-12-21|3725|149
2015-12-22|3750|150
2015-12-23|3925|157
2015-12-24|3450|138
2015-12-25|4050|162
2015-12-26|4275|171
2015-12-27|5125|205
2015-12-28|3775|151
2015-12-29|3975|159
2015-12-30|4125|165
2015-12-31|3550|142
2016-01-01|3375|135
2016-01-02|3625|145
2016-01-03|3625|145
2016-01-04|4525|181
2016-01-05|3925|157
2016-01-06|3525|141
2016-01-07|3675|147
2016-01-08|4325|173
2016-01-09|3775|151
2016-01-10|4375|175
2016-01-11|4250|170
2016-01-12|4250|170
2016-01-13|3700|148
2016-01-14|3325|133
2016-01-15|3050|122
2016-01-16|3550|142
2016-01-17|3775|151
2016-01-18|4325|173
2016-01-19|3325|133
2016-01-20|3800|152
2016-01-21|3425|137
2016-01-22|4400|176
2016-01-23|4475|179
2016-01-24|4275|171
2016-01-25|4050|162
2016-01-26|4000|160
2016-01-27|3875|155
2016-01-28|3650|146
2016-01-29|4225|169
2016-01-30|4675|187
2016-01-31|4525|181
2016-02-01|4025|161
2016-02-02|4500|180
2016-02-03|4475|179
2016-02-04|4200|168
2016-02-05|4700|188
2016-02-06|5000|200
2016-02-07|4400|176
2016-02-08|3700|148
2016-02-09|4400|176
2016-02-10|4100|164
2016-02-11|4800|192
2016-02-12|4275|171
2016-02-13|3900|156
2016-02-14|4150|166
2016-02-15|3800|152
2016-02-16|3450|138
2016-02-17|3875|155
2016-02-18|4225|169
2016-02-19|3625|145
2016-02-20|3750|150
2016-02-21|3200|128
2016-02-22|3175|127
2016-02-23|3400|136
2016-02-24|2950|118
2016-02-25|3875|155
2016-02-26|3500|140
2016-02-27|3675|147
2016-02-28|3350|134
2016-02-29|3325|133
2016-03-01|3525|141
2016-03-02|3925|157
2016-03-03|3375|135
2016-03-04|3875|155
2016-03-05|3750|150
2016-03-06|3700|148
2016-03-07|3325|133
2016-03-08|3850|154
2016-03-09|4200|168
2016-03-10|3875|155
2016-03-11|4000|160
2016-03-12|3600|144
2016-03-13|3325|133
2016-03-14|3800|152
2016-03-15|4025|161
2016-03-16|3800|152
2016-03-17|3525|141
2016-03-18|3400|136
2016-03-19|3400|136
2016-03-20|3650|146
2016-03-21|3475|139
2016-03-22|3700|148
2016-03-23|3725|149
2016-03-24|3675|147
2016-03-25|3650|146
2016-03-26|3825|153
2016-03-27|3525|141
2016-03-28|4250|170
2016-03-29|3925|157
2016-03-30|3675|147
2016-03-31|3100|124
2016-04-01|3825|153
2016-04-02|3475|139
2016-04-03|3550|142
2016-04-04|4150|166
2016-04-05|3875|155
2016-04-06|3925|157
2016-04-07|3475|139
2016-04-08|3600|144
2016-04-09|4050|162
2016-04-10|4325|173
2016-04-11|3825|153
2016-04-12|3700|148
2016-04-13|4100|164
2016-04-14|4100|164
2016-04-15|3475|139
2016-04-16|3450|138
2016-04-17|3950|158
2016-04-18|3350|134
2016-04-19|3750|150
2016-04-20|4125|165
2016-04-21|3775|151
2016-04-22|3575|143
2016-04-23|3600|144
2016-04-24|3300|132
2016-04-25|3175|127
2016-04-26|3775|151
2016-04-27|3225|129
2016-04-28|3375|135
2016-04-29|3950|158
2016-04-30|3650|146
2016-05-01|3875|155
2016-05-02|3925|157
2016-05-03|3775|151
2016-05-04|4175|167
2016-05-05|3875|155
2016-05-06|4050|162
2016-05-07|3750|150
2016-05-08|4200|168
2016-05-09|4275|171
2016-05-10|3950|158
2016-05-11|3325|133
2016-05-12|3475|139
2016-05-13|3800|152
2016-05-14|3600|144
2016-05-15|3475|139
2016-05-16|3525|141
2016-05-17|3525|141
2016-05-18|3825|153
2016-05-19|3000|120
2016-05-20|3725|149
2016-05-21|3525|141
2016-05-22|4600|184
2016-05-23|4500|180
2016-05-24|3675|147
2016-05-25|3450|138
2016-05-26|3375|135
2016-05-27|3475|139
2016-05-28|3325|133
2016-05-29|3675|147
2016-05-30|3600|144
2016-05-31|3175|127
2016-06-01|3575|143
2016-06-02|3450|138
2016-06-03|3550|142
2016-06-04|2975|119
2016-06-05|4250|170
2016-06-06|4250|170
2016-06-07|3500|140
2016-06-08|3600|144
2016-06-09|4125|165
2016-06-10|3600|144
2016-06-11|3900|156
2016-06-12|3650|146
2016-06-13|4025|161
2016-06-14|3300|132
2016-06-15|3800|152
2016-06-16|3725|149
2016-06-17|3725|149
2016-06-18|3950|158
2016-06-19|4425|177
2016-06-20|4100|164
2016-06-21|3725|149
2016-06-22|3225|129
2016-06-23|3500|140
2016-06-24|3225|129
2016-06-25|4050|162
2016-06-26|3650|146
2016-06-27|3675|147
2016-06-28|3700|148
2016-06-29|3650|146
2016-06-30|3750|150
2016-07-01|3875|155
2016-07-02|3725|149
2016-07-03|3850|154
2016-07-04|3775|151
2016-07-05|3625|145
2016-07-06|3500|140
2016-07-07|3425|137
2016-07-08|3625|145
2016-07-09|3062.5|149
2016-07-10|1950|156
2016-07-11|1787.5|143
2016-07-12|1787.5|143
2016-07-13|1612.5|129
2016-07-14|1762.5|141
2016-07-15|1687.5|135
2016-07-16|1962.5|157
2016-07-17|1862.5|149
2016-07-18|1850|148
2016-07-19|1600|128
2016-07-20|1875|150
2016-07-21|1662.5|133
2016-07-22|1612.5|129
2016-07-23|1637.5|131
2016-07-24|1550|124
2016-07-25|1637.5|131
2016-07-26|1612.5|129
2016-07-27|1600|128
2016-07-28|1700|136
2016-07-29|1837.5|147
2016-07-30|1487.5|119
2016-07-31|1925|154
2016-08-01|1912.5|153
2016-08-02|1925|154
2016-08-03|2075|166
2016-08-04|1912.5|153
2016-08-05|2112.5|169
2016-08-06|2075|166
2016-08-07|1850|148
2016-08-08|1850|148
2016-08-09|1550|124
2016-08-10|1887.5|151
2016-08-11|1875|150
2016-08-12|1862.5|149
2016-08-13|2037.5|163
2016-08-14|2037.5|163
2016-08-15|1825|146
2016-08-16|1687.5|135
2016-08-17|1537.5|123
2016-08-18|1925|154
2016-08-19|1925|154
2016-08-20|1937.5|155
2016-08-21|2037.5|163
2016-08-22|1975|158
2016-08-23|1837.5|147
2016-08-24|1900|152
2016-08-25|1625|130
2016-08-26|1650|132
2016-08-27|1800|144
2016-08-28|1900|152
2016-08-29|1862.5|149
2016-08-30|2050|164
2016-08-31|1675|134
2016-09-01|1750|140
2016-09-02|1912.5|153
2016-09-03|1575|126
2016-09-04|2237.5|179
2016-09-05|1750|140
2016-09-06|1700|136
2016-09-07|1900|152
2016-09-08|1800|144
2016-09-09|1775|142
2016-09-10|1937.5|155
2016-09-11|2050|164
2016-09-12|2037.5|163
2016-09-13|2062.5|165
2016-09-14|1950|156
2016-09-15|1925|154
2016-09-16|1737.5|139
2016-09-17|2037.5|163
2016-09-18|1812.5|145
2016-09-19|1662.5|133
2016-09-20|1887.5|151
2016-09-21|2075|166
2016-09-22|1762.5|141
2016-09-23|1700|136
2016-09-24|2075|166
2016-09-25|2312.5|185
2016-09-26|1912.5|153
2016-09-27|2087.5|167
2016-09-28|1850|148
2016-09-29|1787.5|143
2016-09-30|1775|142
2016-10-01|1962.5|157
2016-10-02|1762.5|141
2016-10-03|1887.5|151
2016-10-04|1975|158
2016-10-05|2087.5|167
2016-10-06|2012.5|161
2016-10-07|1787.5|143
2016-10-08|2112.5|169
2016-10-09|2000|160
2016-10-10|1550|124
2016-10-11|1737.5|139
2016-10-12|1800|144
2016-10-13|1600|128
2016-10-14|1700|136
2016-10-15|1775|142
2016-10-16|1625|130
2016-10-17|1562.5|125
2016-10-18|1937.5|155
2016-10-19|1562.5|125
2016-10-20|1675|134
2016-10-21|2050|164
2016-10-22|1862.5|149
2016-10-23|1800|144
2016-10-24|1787.5|143
2016-10-25|1737.5|139
2016-10-26|1725|138
2016-10-27|2025|162
2016-10-28|1900|152
2016-10-29|1862.5|149
2016-10-30|2100|168
2016-10-31|1837.5|147
2016-11-01|1800|144
2016-11-02|1662.5|133
2016-11-03|1937.5|155
2016-11-04|1450|116
2016-11-05|1837.5|147
2016-11-06|1912.5|153
2016-11-07|1825|146
2016-11-08|2112.5|169
2016-11-09|1837.5|147
2016-11-10|2100|168
2016-11-11|2037.5|163
2016-11-12|2100|168
2016-11-13|1775|142
2016-11-14|2150|172
2016-11-15|1950|156
2016-11-16|2137.5|171
2016-11-17|1987.5|159
2016-11-18|1850|148
2016-11-19|1775|142
2016-11-20|1600|128
2016-11-21|1737.5|139
2016-11-22|1675|134
2016-11-23|1837.5|147
2016-11-24|2025|162
2016-11-25|1900|152
2016-11-26|1912.5|153
2016-11-27|1800|144
2016-11-28|2050|164
2016-11-29|1862.5|149
2016-11-30|1775|142
2016-12-01|1825|146
2016-12-02|1787.5|143
2016-12-03|2150|172
2016-12-04|1850|148
2016-12-05|1900|152
2016-12-06|1875|150
2016-12-07|2175|174
2016-12-08|1962.5|157
2016-12-09|1687.5|135
2016-12-10|1650|132
2016-12-11|2337.5|187
2016-12-12|1950|156
2016-12-13|2225|178
2016-12-14|1737.5|139
2016-12-15|1587.5|127
2016-12-16|1662.5|133
2016-12-17|1800|144
2016-12-18|1762.5|141
2016-12-19|1887.5|151
2016-12-20|1725|138
2016-12-21|1987.5|159
2016-12-22|1987.5|159
2016-12-23|1900|152
2016-12-24|1712.5|137
2016-12-25|2062.5|165
2016-12-26|1775|142
2016-12-27|1950|156
2016-12-28|2050|164
2016-12-29|1875|150
2016-12-30|1962.5|157
2016-12-31|1850|148
2017-01-01|1950|156
2017-01-02|1987.5|159
2017-01-03|2050|164
2017-01-04|1912.5|153
2017-01-05|1750|140
2017-01-06|2012.5|161
2017-01-07|1725|138
2017-01-08|2087.5|167
2017-01-09|1700|136
2017-01-10|2000|160
2017-01-11|1912.5|153
2017-01-12|2150|172
2017-01-13|1875|150
2017-01-14|2150|172
2017-01-15|2087.5|167
2017-01-16|2112.5|169
2017-01-17|1975|158
2017-01-18|1875|150
2017-01-19|2175|174
2017-01-20|2362.5|189
2017-01-21|2262.5|181
2017-01-22|2175|174
2017-01-23|1725|138
2017-01-24|1862.5|149
2017-01-25|1862.5|149
2017-01-26|1937.5|155
2017-01-27|2125|170
2017-01-28|1900|152
2017-01-29|2087.5|167
2017-01-30|1800|144
2017-01-31|1812.5|145
2017-02-01|2400|192
2017-02-02|1962.5|157
2017-02-03|1862.5|149
2017-02-04|1800|144
2017-02-05|1987.5|159
2017-02-06|1562.5|125
2017-02-07|1887.5|151
2017-02-08|1825|146
2017-02-09|2112.5|169
2017-02-10|1837.5|147
2017-02-11|1737.5|139
2017-02-12|1750|140
2017-02-13|2037.5|163
2017-02-14|2112.5|169
2017-02-15|1737.5|139
2017-02-16|1887.5|151
2017-02-17|1887.5|151
2017-02-18|1887.5|151
2017-02-19|1675|134
2017-02-20|1850|148
2017-02-21|1725|138
2017-02-22|1725|138
2017-02-23|1875|150
2017-02-24|2037.5|163
2017-02-25|2087.5|167
2017-02-26|2225|178
2017-02-27|1800|144
2017-02-28|1912.5|153
2017-03-01|1800|144
2017-03-02|1962.5|157
2017-03-03|1887.5|151
2017-03-04|1650|132
2017-03-05|1837.5|147
2017-03-06|1775|142
2017-03-07|1912.5|153
2017-03-08|1775|142
2017-03-09|1850|148
2017-03-10|1950|156
2017-03-11|1862.5|149
2017-03-12|1937.5|155
2017-03-13|1812.5|145
2017-03-14|1950|156
2017-03-15|1775|142
2017-03-16|1912.5|153
2017-03-17|1925|154
2017-03-18|1962.5|157
2017-03-19|2062.5|165
2017-03-20|1700|136
2017-03-21|1775|142
2017-03-22|1987.5|159
2017-03-23|1850|148
2017-03-24|2200|176
2017-03-25|1662.5|133
2017-03-26|2075|166
2017-03-27|1650|132
2017-03-28|1937.5|155
2017-03-29|1725|138
2017-03-30|2050|164
2017-03-31|1687.5|135
2017-04-01|1650|132
2017-04-02|1975|158
2017-04-03|2200|176
2017-04-04|1562.5|125
2017-04-05|2025|162
2017-04-06|1837.5|147
2017-04-07|2025|162
2017-04-08|1712.5|137
2017-04-09|1987.5|159
2017-04-10|1837.5|147
2017-04-11|2087.5|167
2017-04-12|1775|142
2017-04-13|1587.5|127
2017-04-14|1737.5|139
2017-04-15|1875|150
2017-04-16|1825|146
2017-04-17|1725|138
2017-04-18|1825|146
2017-04-19|1787.5|143
2017-04-20|1725|138
2017-04-21|2087.5|167
2017-04-22|1812.5|145
2017-04-23|1912.5|153
2017-04-24|1550|124
2017-04-25|1850|148
2017-04-26|1912.5|153
2017-04-27|1837.5|147
2017-04-28|1700|136
2017-04-29|2162.5|173
2017-04-30|1887.5|151
2017-05-01|1875|150
2017-05-02|1975|158
2017-05-03|1650|132
2017-05-04|2100|168
2017-05-05|1612.5|129
2017-05-06|2100|168
2017-05-07|2087.5|167
2017-05-08|2250|180
2017-05-09|1937.5|155
2017-05-10|1850|148
2017-05-11|1687.5|135
2017-05-12|1925|154
2017-05-13|1975|158
2017-05-14|2050|164
2017-05-15|2125|170
2017-05-16|1650|132
2017-05-17|1937.5|155
2017-05-18|1775|142
2017-05-19|2050|164
2017-05-20|2062.5|165
2017-05-21|1837.5|147
2017-05-22|1825|146
2017-05-23|2100|168
2017-05-24|1925|154
2017-05-25|2037.5|163
2017-05-26|1912.5|153
2017-05-27|2100|168
2017-05-28|2062.5|165
2017-05-29|1887.5|151
2017-05-30|2237.5|179
2017-05-31|2050|164
2017-06-01|2125|170
2017-06-02|1825|146
2017-06-03|2400|192
2017-06-04|2012.5|161
2017-06-05|2050|164
2017-06-06|1887.5|151
2017-06-07|2062.5|165
2017-06-08|2062.5|165
2017-06-09|1887.5|151
2017-06-10|1762.5|141
2017-06-11|1825|146
2017-06-12|1837.5|147
2017-06-13|1762.5|141
2017-06-14|1750|140
2017-06-15|1912.5|153
2017-06-16|1850|148
2017-06-17|1812.5|145
2017-06-18|1812.5|145
2017-06-19|1887.5|151
2017-06-20|1725|138
2017-06-21|1750|140
2017-06-22|1737.5|139
2017-06-23|2000|160
2017-06-24|1825|146
2017-06-25|1525|122
2017-06-26|1775|142
2017-06-27|1637.5|131
2017-06-28|1962.5|157
2017-06-29|1500|120
2017-06-30|1925|154
2017-07-01|2050|164
2017-07-02|2350|188
2017-07-03|2125|170
2017-07-04|1912.5|153
2017-07-05|1862.5|149
2017-07-06|1775|142
2017-07-07|1850|148
2017-07-08|2062.5|165
2017-07-09|1725|138
2017-07-10|2462.5|197
2017-07-11|2162.5|173
2017-07-12|2212.5|177
2017-07-13|1962.5|157
2017-07-14|1737.5|139
2017-07-15|1587.5|127
2017-07-16|2037.5|163
2017-07-17|1850|148
2017-07-18|2062.5|165
2017-07-19|1862.5|149
2017-07-20|2025|162
2017-07-21|1925|154
2017-07-22|2000|160
2017-07-23|2150|172
2017-07-24|2225|178
2017-07-25|1850|148
2017-07-26|1837.5|147
2017-07-27|1925|154
2017-07-28|1875|150
2017-07-29|1962.5|157
2017-07-30|1837.5|147
2017-07-31|1812.5|145
2017-08-01|1862.5|149
2017-08-02|1900|152
2017-08-03|1725|138
2017-08-04|2237.5|179
2017-08-05|2212.5|177
2017-08-06|1750|140
2017-08-07|1912.5|153
2017-08-08|2050|164
2017-08-09|1725|138
2017-08-10|1675|134
2017-08-11|1800|144
2017-08-12|1687.5|135
2017-08-13|1850|148
2017-08-14|1625|130
2017-08-15|1900|152
2017-08-16|1625|130
2017-08-17|2237.5|179
2017-08-18|1862.5|149
2017-08-19|1887.5|151
2017-08-20|1625|130
2017-08-21|1437.5|115
2017-08-22|1112.5|89
2017-08-23|1987.5|159
2017-08-24|1262.5|101
2017-08-25|1262.5|101
2017-08-26|1312.5|105
2017-08-27|1937.5|155
2017-08-28|1612.5|129
2017-08-29|1862.5|149
2017-08-30|2100|168
2017-08-31|2037.5|163
2017-09-01|2175|174
2017-09-02|2050|164
2017-09-03|1925|154
2017-09-04|2187.5|175
2017-09-05|2462.5|197
2017-09-06|2025|162
2017-09-07|2200|176
2017-09-08|2187.5|175
2017-09-09|2112.5|169
2017-09-10|1725|138
2017-09-11|2175|174
2017-09-12|2350|188
2017-09-13|2375|190
2017-09-14|2175|174
2017-09-15|2250|180
2017-09-16|2112.5|169
2017-09-17|2200|176
2017-09-18|1587.5|127
2017-09-19|1950|156
2017-09-20|1462.5|117
2017-09-21|2200|176
2017-09-22|1737.5|139
2017-09-23|2075|166
2017-09-24|1812.5|145
2017-09-25|1562.5|125
2017-09-26|1725|138
2017-09-27|1837.5|147
2017-09-28|2212.5|177
2017-09-29|2112.5|169
2017-09-30|1725|138
2017-10-01|1625|130
2017-10-02|1875|150
2017-10-03|2287.5|183
2017-10-04|1675|134
2017-10-05|1562.5|125
2017-10-06|1987.5|159
2017-10-07|1975|158
2017-10-08|2275|182
2017-10-09|2012.5|161
2017-10-10|2000|160
2017-10-11|1737.5|139
2017-10-12|1912.5|153
2017-10-13|1700|136
2017-10-14|1762.5|141
2017-10-15|2437.5|195
2017-10-16|2175|174
2017-10-17|2050|164
2017-10-18|1887.5|151
2017-10-19|2225|178
2017-10-20|2237.5|179
2017-10-21|1912.5|153
2017-10-22|2275|182
2017-10-23|2137.5|171
2017-10-24|2087.5|167
2017-10-25|2312.5|185
2017-10-26|2250|180
2017-10-27|1300|104
2017-10-28|1062.5|85
2017-10-29|1925|154
2017-10-30|1837.5|147
2017-10-31|1725|138
2017-11-01|1950|156
2017-11-02|1875|150
2017-11-03|1487.5|119
2017-11-04|1625|130
2017-11-05|1762.5|141
2017-11-06|1662.5|133
2017-11-07|1950|156
2017-11-08|1800|144
2017-11-09|1912.5|153
2017-11-10|1500|120
2017-11-11|1000|80
2017-11-12|1000|80
2017-11-13|1750|140
2017-11-14|1600|128
2017-11-15|1900|152
2017-11-16|1900|152
2017-11-17|2087.5|167
2017-11-18|1700|136
2017-11-19|2000|160
2017-11-20|2187.5|175
2017-11-21|2162.5|173
2017-11-22|1850|148
2017-11-23|1962.5|157
2017-11-24|1862.5|149
2017-11-25|1950|156
2017-11-26|1912.5|153
2017-11-27|2125|170
2017-11-28|1950|156
2017-11-29|2162.5|173
2017-11-30|2087.5|167
2017-12-01|2287.5|183
2017-12-02|2012.5|161
2017-12-03|2200|176
2017-12-04|2262.5|181
2017-12-05|2225|178
2017-12-06|2350|188
2017-12-07|1900|152
2017-12-08|1950|156
2017-12-09|2175|174
2017-12-10|2050|164
2017-12-11|2137.5|171
2017-12-12|1950|156
2017-12-13|2325|186
2017-12-14|2312.5|185
2017-12-15|2112.5|169
2017-12-16|2137.5|171
2017-12-17|2312.5|185
2017-12-18|2275|182
2017-12-19|1750|140
2017-12-20|1700|136
2017-12-21|1650|132
2017-12-22|1937.5|155
2017-12-23|1737.5|139
2017-12-24|1900|152
2017-12-25|1687.5|135
2017-12-26|1775|142
2017-12-27|1950|156
2017-12-28|1862.5|149
2017-12-29|2062.5|165
2017-12-30|1837.5|147
2017-12-31|2037.5|163
2018-01-01|1950|156
2018-01-02|2137.5|171
2018-01-03|1962.5|157
2018-01-04|2100|168
2018-01-05|1787.5|143
2018-01-06|2100|168
2018-01-07|2025|162
2018-01-08|2075|166
2018-01-09|2050|164
2018-01-10|2075|166
2018-01-11|2412.5|193
2018-01-12|2225|178
2018-01-13|1862.5|149
2018-01-14|1937.5|155
2018-01-15|1875|150
2018-01-16|1987.5|159
2018-01-17|2087.5|167
2018-01-18|2162.5|173
2018-01-19|2062.5|165
2018-01-20|2225|178
2018-01-21|2337.5|187
2018-01-22|2087.5|167
2018-01-23|2212.5|177
2018-01-24|2200|176
2018-01-25|1975|158
2018-01-26|1937.5|155
2018-01-27|1962.5|157
2018-01-28|1975|158
2018-01-29|1850|148
2018-01-30|2087.5|167
2018-01-31|1462.5|117
2018-02-01|2000|160
2018-02-02|2100|168
2018-02-03|1975|158
2018-02-04|2225|178
2018-02-05|2312.5|185
2018-02-06|2125|170
2018-02-07|1762.5|141
2018-02-08|1637.5|131
2018-02-09|1687.5|135
2018-02-10|1787.5|143
2018-02-11|1887.5|151
2018-02-12|2075|166
2018-02-13|2050|164
2018-02-14|2237.5|179
2018-02-15|1637.5|131
2018-02-16|1962.5|157
2018-02-17|1862.5|149
2018-02-18|2025|162
2018-02-19|2025|162
2018-02-20|1762.5|141
2018-02-21|2112.5|169
2018-02-22|1862.5|149
2018-02-23|1850|148
2018-02-24|1812.5|145
2018-02-25|2137.5|171
2018-02-26|1762.5|141
2018-02-27|2000|160
2018-02-28|1937.5|155
2018-03-01|2062.5|165
2018-03-02|1950|156
2018-03-03|2250|180
2018-03-04|1850|148
2018-03-05|1862.5|149
2018-03-06|1950|156
2018-03-07|1962.5|157
2018-03-08|2025|162
2018-03-09|1825|146
2018-03-10|1750|140
2018-03-11|1912.5|153
2018-03-12|2012.5|161
2018-03-13|1975|158
2018-03-14|1800|144
2018-03-15|1800|144
2018-03-16|1950|156
2018-03-17|1862.5|149
2018-03-18|1887.5|151
2018-03-19|1937.5|155
2018-03-20|1587.5|127
2018-03-21|1900|152
2018-03-22|1787.5|143
2018-03-23|1662.5|133
2018-03-24|1950|156
2018-03-25|1687.5|135
2018-03-26|1875|150
2018-03-27|1900|152
2018-03-28|1687.5|135
2018-03-29|1900|152
2018-03-30|2025|162
2018-03-31|1600|128
2018-04-01|2025|162
2018-04-02|1950|156
2018-04-03|2037.5|163
2018-04-04|1837.5|147
2018-04-05|1950|156
2018-04-06|1725|138
2018-04-07|2250|180
2018-04-08|2012.5|161
2018-04-09|1837.5|147
2018-04-10|2050|164
2018-04-11|2012.5|161
2018-04-12|1925|154
2018-04-13|2062.5|165
2018-04-14|1712.5|137
2018-04-15|2037.5|163
2018-04-16|1762.5|141
2018-04-17|2025|162
2018-04-18|2000|160
2018-04-19|2225|178
2018-04-20|1712.5|137
2018-04-21|1987.5|159
2018-04-22|2000|160
2018-04-23|1912.5|153
2018-04-24|1987.5|159
2018-04-25|1537.5|123
2018-04-26|1762.5|141
2018-04-27|1775|142
2018-04-28|1600|128
2018-04-29|1975|158
2018-04-30|1937.5|155
2018-05-01|1975|158
2018-05-02|1750|140
2018-05-03|1887.5|151
2018-05-04|1725|138
2018-05-05|2012.5|161
2018-05-06|1712.5|137
2018-05-07|1875|150
2018-05-08|1737.5|139
2018-05-09|2000|160
2018-05-10|1925|154
2018-05-11|1587.5|127
2018-05-12|2062.5|165
2018-05-13|1850|148
2018-05-14|1650|132
2018-05-15|1825|146
2018-05-16|2237.5|179
2018-05-17|1650|132
2018-05-18|1850|148
2018-05-19|1925|154
2018-05-20|1800|144
2018-05-21|1962.5|157
2018-05-22|1887.5|151
2018-05-23|2025|162
2018-05-24|1787.5|143
2018-05-25|2200|176
2018-05-26|2025|162
2018-05-27|2050|164
2018-05-28|1950|156
2018-05-29|1737.5|139
2018-05-30|2175|174
2018-05-31|2125|170
2018-06-01|2075|166
2018-06-02|1900|152
2018-06-03|2037.5|163
2018-06-04|2287.5|183
2018-06-05|2187.5|175
2018-06-06|1837.5|147
